id,Comercial_Name,Social_reason,Activity,Size,Colony,Postal_Code,State,City,Phone,EMAIL,Web_Page,Max_People
1914,MANEJO ESPECIALIZADO EMPRESARIAL,MANEJO ESPECIALIZADO EMPRESARIAL SA DE CV,Servicios de consultoría en administración,51 a 100 personas,RESIDENCIAL SAN AGUSTIN,66269,Nuevo León,San Pedro Garza García,,AGARCIA@AVALIA.COM.MX,WWW.MEEMEXICO.COM,100
1915,MAXAF,MAXAF SA DE CV,Servicios de consultoría en administración,251 y más personas,CHIPINQUE,66250,Nuevo León,San Pedro Garza García,,MAXAF_SADECV@OUTLOOK.COM,,251
1916,MCS NETWORK SOLUTION,MCS NETWORK SOLUTION SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,51 a 100 personas,MITRAS CENTRO,64460,Nuevo León,Monterrey,,LUIS.RESENDEZ@MCS.COM.MX,WWW.MCS.COM.MX,100
1917,MDY BPO CONTAC CENTER,MDY SERVICIOS DE VALOR AGREGADO SA DE CV,Servicios de consultoría en administración,51 a 100 personas,DEL PASEO RESIDENCIAL,64920,Nuevo León,Monterrey,,MILAGROS.VILLANUEVA@MDYBPO.COM,WWW.MDYBPO.COM,100
1918,MERTTIZ ADMINISTRACION,MERTTIZ ADMINISTRACION SA DE CV,Servicios de consultoría en administración,101 a 250 personas,OBISPADO,64060,Nuevo León,Monterrey,,CCASTILLOB20@GMAIL.COM,WWW.MERTTIZ.MX,250
1919,MIRALTA,ADMINISTRACION INTEGRAL H & A SA DE CV,Servicios de consultoría en administración,51 a 100 personas,OBRERA,64010,Nuevo León,Monterrey,,CONTACTO@MIRALTA.MX,WWW.MIRALTA.MX,100
1920,NEITEK SOLUTIONS,NEITEK SOLUTIONS SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,51 a 100 personas,SANTA BARBARA,66266,Nuevo León,San Pedro Garza García,8113650243,YMARTINEZYFINANZAS@NEITEK.COM,,100
1921,NEORIS,NEORIS DE MEXICO SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,251 y más personas,LA UNIDAD SAN PEDRO,66215,Nuevo León,San Pedro Garza García,,FISCAL.MEXICO@NEORIS.COM,WWW.NEORIS.COM,251
1922,NEORIS CONSULTING SERVICES,NEORIS CONSULTING SERVICES SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,251 y más personas,COLONIA UNIDAD SAN PEDRO,66210,Nuevo León,San Pedro Garza García,,ARTUROGALINDO@NEORIS.COM,WWW.NEORIS.COM,251
1923,NIELSENIQ,NIELSENIQ MEXICO SERVICES SA DE CV,Servicios de investigación de mercados y encuestas de opinión pública,251 y más personas,RECIDENCIAL SANTA BARBARA 2 SECTOR,66266,Nuevo León,San Pedro Garza García,,GABRIELA.GARCESGARCIA@NIELSEIQ.COM,,251
1924,NOTARIA PUBLICA 147,SER CONSULTORIA LEGAL Y ADMTVA SC,Notarías públicas,51 a 100 personas,CARRIZALEJO,66254,Nuevo León,San Pedro Garza García,,NOTI@NOTARIA147.COM,,100
1925,NOTARIA PUBLICA 53 Y 129,GARCIA Y GARCIA CAÑAMAR SC,Notarías públicas,51 a 100 personas,LOMAS DEL VALLE,66250,Nuevo León,San Pedro Garza García,8181736900,OVE@NP129.COM,,100
1926,OMICRON,OMICRON COMPUTACION PARA MANUFACTURA Y ADMINISTRACION SA DE CV,Servicios de consultoría en administración,101 a 250 personas,FRANCISCO I MADERO,64560,Nuevo León,Monterrey,,NANCY.GONZALEZ@OMICRONCMA.COM.MX,WWW.OMICRONCMA.COM,250
1927,OPEN SERVICE,OPEN SERVICE SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,101 a 250 personas,REGIO PARQUE INDUSTRIAL,66633,Nuevo León,Apodaca,,AMENDOZA@OPEN.COM.MX,WWW.OPEN.MX,250
1928,ÓPTIMA ENERGIA  PROYECTOS DE ALUMBRADOS PUBLICOS Y HOTELERIAS,CELSOL SA DE CV,Servicios de ingeniería,51 a 100 personas,RINCON DE SANTA MARIA,64650,Nuevo León,Monterrey,,GGONZALEZ@OPTIMAENERGIA.COM,WWW.OPTIMAENERGIA.COM,100
1929,ORACLE DE MEXICO,ORACLE DE MEXICO SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,51 a 100 personas,VALLE ORIENTE,66278,Nuevo León,San Pedro Garza García,,HRMEXICO_MX@ORACLE.COM,WWW.ORACLE.COM/MX,100
1930,P & O PROMOCIONES & OUTSOURCING,P & O PROMOCIONES & OUTSOURCING SA DE CV,Servicios de contabilidad y auditoría,51 a 100 personas,FIERRO,64590,Nuevo León,Monterrey,,COMPRAS@PYO.COM.MX,,100
1931,PARKER HIDRAULICS,PARKER SERVICIOS DE MEXICO SA DE CV,Servicios de consultoría en administración,251 y más personas,MULTIPARK,66600,Nuevo León,Apodaca,,CARLOS.ALANIS@PARKER.COM,,251
1932,PASA CENTRO DE SERVICIO COMPARTIDOS,PASA CENTRO DE SERVICIOS COMPARTIDOS SA DE CV,Servicios de consultoría en administración,51 a 100 personas,SANTA MARIA,64650,Nuevo León,Monterrey,,LRGONZALEZ@PASA.COM.MX,WWW.PASA.COM.MX,100
1933,PEREZ GONGORA,PEREZ GONGORA Y ASOCIADOS SC,Servicios de contabilidad y auditoría,51 a 100 personas,CENTRO,64000,Nuevo León,Monterrey,8115032929,ADMINISTRACION@PEREZGONGORA.COM,WWW.PEREZGONGORA.COM,100
1934,POSTER MEDIA ESPACIOS PUBLICITARIOS,EMPRESAS ISAL ,Agencias de publicidad,51 a 100 personas,VISTA HERMOSA,64620,Nuevo León,Monterrey,,PABLO@POSTERMEDIA.MX,WWW.POSTERMEDIA.COM.MX,100
1935,POWER ENGINEERING SERVICES AND SOLUTIONS,POWER ENGINEERING SERVICES AND SOLUTIONS SA DE CV,Servicios de ingeniería,101 a 250 personas,ALTAVISTA,64840,Nuevo León,Monterrey,,INFO@PESS.COM,WWW.PESS.COM,250
1936,PRESTON FORCE,PRESTON FORCE SA DE CV,Servicios de consultoría en administración,101 a 250 personas,SERTOMA,64718,Nuevo León,Monterrey,,MIRNA.RAMOS@FORZABRAND.COM,WWW.FORZABRAND.COM.MX,250
1937,PRIAM PROYECTO,PRIAM PROYECTO ,Servicios de arquitectura,51 a 100 personas,DEL VALLE,66220,Nuevo León,San Pedro Garza García,,INFO@PRIAM.COM.MX,PRIAM.COM.MX,100
1938,PRINCIPAL MEXICO SERVICIOS SA DE CV,PRINCIPAL MEXICO SERVICIOS SA DE CV,Servicios de consultoría en administración,51 a 100 personas,DEL VALLE,66220,Nuevo León,San Pedro Garza García,,LICON.IVAN@PRINCIPAL.COM,WWW.PRINCIPAL.COM.MX,100
1939,PRINTEL,PRINTEL SA DE CV,Servicios de rotulación y otros servicios de publicidad,251 y más personas,TRABAJADORES,66149,Nuevo León,Santa Catarina,,MMEDINA@PRINTEL.COM.MX,WWW.PRINTEL.COM.MX,251
1940,PROCESOS ESTANDARIZADOS ADMINISTRATIVOS,PROCESOS ESTANDARIZADOS ADMINISTRATIVOS SA DE CV,Servicios de consultoría en administración,251 y más personas,SAN JERONIMO,64640,Nuevo León,Monterrey,8180291090,EZEQUIEL.GARZA@ARCACONTAL.COM,,251
1941,PRODEG,PROMOCION DE NEGOCIOS SA DE CV,Otros servicios de consultoría científica y técnica,101 a 250 personas,MIRADOR RESIDENCIAL,64910,Nuevo León,Monterrey,,PRODNEGPROMOCION@GMAIL.COM,,250
1942,PRODUCTIVIDAD CORPORATIVA INTEGRAL,PRODUCTIVIDAD CORPORATIVA INTEGRAL SA DE CV,Servicios de contabilidad y auditoría,51 a 100 personas,SAN PEDRO GARZA GARCIA,66269,Nuevo León,San Pedro Garza García,,TECNOFISCAL@CAFCONTADORES.COM,,100
1943,PROEZA,PROEZA SA DE CV,Servicios de contabilidad y auditoría,101 a 250 personas,CENTRO,64000,Nuevo León,Monterrey,,JUAN.GARZAG@PROEZA.COM.MX,WWW.PROEZA.COM.MX,250
1944,PROMOTWIST,PROMOTWIST SC,Agencias de publicidad,101 a 250 personas,CENTRO DE MONTERREY,64000,Nuevo León,Monterrey,,MARGARITA.TAPIA@PROMOTWIST.COM.MX,,250
1945,PSW GLOBAL,PSW GLOBAL SOLUTINOS SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,51 a 100 personas,FUENTES DEL VALLE,66220,Nuevo León,San Pedro Garza García,,VENTAS@PSWGLOBAL.COM,WWW.PSWGLOBAL.COM,100
1946,PWC MONYERREY,PRICE WATER HOUSE COOPERS SC,Servicios de contabilidad y auditoría,251 y más personas,VALLE ORIENTE,66269,Nuevo León,San Pedro Garza García,,KAREN.ESPINOZA@PWC.COM,WWWW.PWC.COM/ES,251
1947,QCONTROLLER LABORATORIOS S DE RL DE CV,QCONTROLLER LABORATORIOS S DE RL DE CV,Laboratorios de pruebas,51 a 100 personas,CIUDAD GUADALUPE CENTRO,64000,Nuevo León,Monterrey,8119413724,ALVARADEJO@QUALITYCONTROLLER.COM.MX,WWW.QUALITYCONTROLLER.COM.MX,100
1948,REDPROMEX,RED PROMOCIONAL MEXICANA SA DE CV,Agencias de publicidad,251 y más personas,ZONA CENTRO,,Nuevo León,Monterrey,,HERNAN.GONZALEZ@REDPROMEX.COM,WWW.REDPROMEX.COM,251
1949,RHM CONSULTING,RHM CONSULTING SA DE CV,Servicios de contabilidad y auditoría,251 y más personas,LADRILLERA,,Nuevo León,Monterrey,,CCONTRERAS@SEFISCAL.COM,,251
1950,RHUMAN,RHUMAN S DE RL DE CV,Servicios de consultoría en administración,251 y más personas,PROLOGIS AGUA FRIA,66620,Nuevo León,Apodaca,,VERONICA.RUIZ@RAVENRUBBER.COM,,251
1951,RUSEL,RUSEL ,Servicios de contabilidad y auditoría,51 a 100 personas,OBISPADO,64060,Nuevo León,Monterrey,,RH.MTY@RUSSELBEOFOD.COM,,100
1952,SANTOS ELIZONDO-CANTU RIVERA GONZALEZ DE LA GARZA MENDOZA SC,,Bufetes jurídicos,51 a 100 personas,VALLE ORIENTE,66269,Nuevo León,San Pedro Garza García,,RECEPCION@SANTOSELIZONDO.COM,,100
1953,SAP MEXICO,SAP MEXICO SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,251 y más personas,VALLES CAMPESTRES,66250,Nuevo León,San Pedro Garza García,,R.ZIRIT@SAP.COM,WWW.SAP.COM,251
1954,SELEX CONSULTORES EN ADMINISTRACION,SELEX CONSULTORES EN ADMINISTRACION SA DE CV,Otros servicios relacionados con la contabilidad,251 y más personas,VALLE ORIENTE,66269,Nuevo León,San Pedro Garza García,,NLUNA@SELEX.COM.MX,,251
1955,SELEX SERVICIOS ADMINISTRATIVOS,SELEX SERVICIOS ADMINISTRATIVOS SA DE CV,Servicios de consultoría en administración,51 a 100 personas,ALTAVISTA,64840,Nuevo León,Monterrey,,FELIX.BOTELLO@SOLUCIONECREATIVAS.NET,,100
1956,SERVICIOS ADMINISTRATIVOSDE PROYECTOS,SERVICIOS ADMINISTRATIVOS DE PROYECTOS SA DE CV,Servicios de consultoría en administración,51 a 100 personas,DEL VALLE,66220,Nuevo León,San Pedro Garza García,,CONTABILIDAD3@GGASOCIADOS.NET,,100
1957,SERVICIOS COMPARTIDOS AZTECA,SERVICIOS COMPARTIDOS AZTECA SA DE CV,Servicios de consultoría en administración,251 y más personas,DEL VALLE,66220,Nuevo León,San Pedro Garza García,,AGUTIERREZGU@GRUMA.COM,WWW.GUMA,251
1958,SERVICIOS CUOLANT,SERVICIOS CUOLANT SA DE CV,Bufetes jurídicos,51 a 100 personas,CENTRO,64000,Nuevo León,Monterrey,,SERVICIOSCOULANT.SA@GMAIL.COM,,100
1959,SERVICIOS DE DISEÑO DE SISTEMAS DE CÓMPUTO Y SERVICIOS RELACIONADOS,BE ONE SYSTEMS SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,101 a 250 personas,RESIDENCIAL SAN AGUSTIN,66260,Nuevo León,San Pedro Garza García,,VENTAS@BEONE.MX,WWW.GRUPOBEONE.MX,250
1960,SERVICIOS ESPECIALIZADOS EVEN TELECOM,SERVICIOS ESPECIALIZADOS EVEN TELECOM SA DE CV,Servicios de consultoría en administración,251 y más personas,MONTERREY CENTRO,,Nuevo León,Monterrey,,CONTACTO@EVENGROUP.MX,WWW.EVENGROUP.MX,251
1961,SERVICIOS INTELIGENTES DEL VALLE,SERVICIOS INTELIGENTES DEL VALLE SA DE CV,Servicios de consultoría en administración,101 a 250 personas,VALLE ORIENTE,66269,Nuevo León,Monterrey,,ANGELRG7882@GMAIL.COM,,250
1962,SERVICIOS PGS,SERVICIOS PGS SA DE CV,Servicios de consultoría en administración,251 y más personas,CENTRO,64000,Nuevo León,Monterrey,,GCEPEDAFS@PARASCONSULTORES.COM,,251
1963,SERVIDESARROLLO Y SOLUCIONES INTEGRALES DE MEXICO,SERVIDESARROLLO Y SOLUCIONES INTEGRALES DE MEXICO SA DE CV,Servicios de consultoría en administración,51 a 100 personas,COLONIA CORTIJO DEL RIO,64890,Nuevo León,Monterrey,,CINTHIA.GARZA@SSIMSA.COM,WWW.SSIMSA.COM,100
1964,SFKONTROL SERVICIOS INTEGRALES,SF KONTROL SERVICIOS INTEGRALES SAPI DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,51 a 100 personas,DEL VALLE,66220,Nuevo León,San Pedro Garza García,8181730400,SGARZA@ENKONTROL.COM,WWW.ENKONTROL.COM,100
1965,SINTEC,SISTEMAS INTERACTIVOS DE CONSULTORIA SAPI DE CV,Otros servicios de consultoría científica y técnica,101 a 250 personas,SANTA ENGRACIA,66267,Nuevo León,San Pedro Garza García,,LUCY.SEGOVIA@SINTEC.COM,,250
1966,SISTEMAS INTEEGRALES EN ELECTRICIDAD,SISTEMAS INTEEGRALES EN ELECTRICIDAD SA DE CV,Servicios de ingeniería,51 a 100 personas,ARBOLEDAS DE LA SILLA,67182,Nuevo León,Guadalupe,,INFO@SIELECTRIK.COM,,100
1967,SIXTTEC SA DE CV,SIXTTEC SA DE CV,Servicios de consultoría en administración,101 a 250 personas,CALLE JUAN ZUAZUA,64000,Nuevo León,Monterrey,,GRUPOSIXXTEC@PRODIGY.NET.MX,,250
1968,SMR CONSULTORIA INTEGRAL DEL NORTE,SMR CONSULTORIA INTEGRAL DEL NORTE SA DE CV,Servicios de consultoría en administración,51 a 100 personas,MIRAVALLE,64660,Nuevo León,Monterrey,,CONTACTO@SMRINTEGRAL.COM.MX,WWW.SMRINTEGRAL.COM.MX,100
1969,SOFTEK SERVICIOS CORPORATIVOS,SOFTEK SERVICIOS CORPORATIVOS SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,251 y más personas,SANTA MARIA,64650,Nuevo León,San Pedro Garza García,,FERNANDOI.RAMIREZ@SOFTTEK.COM,WWW.SOFTTEK.COM,251
1970,SOFTTEK INFORMATION SERVICES,SOFTTEK INFORMATION SERVICES SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,251 y más personas,COLONIA SANTA MARIA,66210,Nuevo León,San Pedro Garza García,,EVELIOGUERRERO@SOFTEK.COM,WWW.SOFTTEK.COM,251
1971,SOLUCIONES COMERCIALES INTEGRALES KONUS,SOLUCIONES COMERCIALES INTEGRALES KONUS S DE RL DE CV,Servicios de contabilidad y auditoría,51 a 100 personas,CENTRO,64000,Nuevo León,Monterrey,,AUX.KONUS@GMAIL.COM,,100
1972,SPAR TODOPROMO,,Agencias de publicidad,251 y más personas,PRIVADA PURISIMA,67130,Nuevo León,Guadalupe,,FDIAZ@SPAR-TODOPROMO.COM,,251
1973,STAFF INFORMÁTICO HOLDING,,Servicios de diseño de sistemas de cómputo y servicios relacionados,101 a 250 personas,CALLE JUAN IGNACIO RAMON,64000,Nuevo León,Monterrey,,FORMATIVOBUSTOS@PRODIGY.NET.MX,,250
1974,STANDARDGO,STANDARD LOGISTICS SA DE CV,Servicios de elaboración de mapas,51 a 100 personas,CENTRO,64000,Nuevo León,Monterrey,8119681188,E.GARCIA@STRD.COM.MX,,100
1975,STEFANINI MEXICO,STEFANINI MEXICO SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,51 a 100 personas,VALLE ORIENTE,66260,Nuevo León,San Pedro Garza García,5545211801,CADIAZ@STEFANINI.COM,WWW.STEFANINI.COM,100
1976,STIVA,ADMINISTRADORA DE NAVES INDUSTRIALES S DE RL DE CV,Servicios de consultoría en administración,101 a 250 personas,OBISPADO,,Nuevo León,Monterrey,,INFO@STIVA.COM,WWW.STIVA.COM,250
1977,SYTECSO,SYTECSO SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,101 a 250 personas,ZONA CENTRO,64000,Nuevo León,Monterrey,,FRANCISCO.RIOS@SYTECSO.COM,,250
1978,TANDO WORK,TANDO TEK SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,101 a 250 personas,CENTRO,64000,Nuevo León,Monterrey,,SOPORTE@TANDOTEK.COM,WWW.TANDOTEK.COM,250
1979,TARJETA FERIA,ENLACES INTELIGENTES SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,51 a 100 personas,CENTRO,64000,Nuevo León,Monterrey,,RRETA@ENLACESINTELIGENTES.COM.MX,WWW.TARJETAFERIA.COM,100
1980,TCA SOFTWARE SOLUTIONS,TCA SOFTWARE SOLUTIONS SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,101 a 250 personas,VISTA HERMOSA,64620,Nuevo León,Monterrey,,JALVARADO@TCA-SS.COM,WWW.TCASS.COM,250
1981,TEC RED,TECNOLOGIA PARA RESPALDO DIGITAL DE DATOS Y DOCUMENTOS SA DE CV,Servicios de consultoría en administración,251 y más personas,CENTRO,64000,Nuevo León,Monterrey,,TECREDMTY@INFOSEL.NET.MX,WWW.TECRED.COM.MX,251
1982,TECNOLOGIA Y DESARROLLO EN INFORMATICA,TECNOLOGIA Y DESARROLLO EN INFORMATICA SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,51 a 100 personas,JARDIN ESPANOL,64820,Nuevo León,Monterrey,,JUAN.SEVILLA@TDISA.NET,WWW.TDISA.NET,100
1983,TIP PROYECTOS       SIN NOMBRE VISIBLE     PORTON GRIS,,Servicios de elaboración de mapas,51 a 100 personas,SAN PIO X,64710,Nuevo León,Monterrey,8180239876,TIP.PROYECTOS@GMAIL.COM,WWW.TIPPROYECTOS.COM,100
1984,TORRES MARTEL,INMOBILIARIA JUMATI SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,51 a 100 personas,VALLE ORIENTE,66269,Nuevo León,San Pedro Garza García,,DAVID.CRUZ@BASE22.COM,,100
1985,TOWA SOFTWARE,SW FACTORY JCENTER SA DE CV,Servicios de diseño de sistemas de cómputo y servicios relacionados,101 a 250 personas,VALLE ORIENTE,66260,Nuevo León,San Pedro Garza García,,ADRIANA.GUERRA@TOWASOFTWARE.COM,WWW.TOWA.COM,250
1986,UNITELLER,UNITELLER ,Otros servicios relacionados con la contabilidad,101 a 250 personas,OBISPADO,64060,Nuevo León,Monterrey,,KAREN.YADA@UNITELLER.COM,,250
1987,VALLES DE LA SIERRA,,Servicios de consultoría en administración,101 a 250 personas,SANTA MARIA,64650,Nuevo León,Monterrey,,CMEDELLIN@DDELTA.MX,,250
1988,VERITAS PROMOCIONES,VERITAS PROMOCIONES SA DE CV,Agencias de publicidad,51 a 100 personas,LAS BRISAS,64650,Nuevo León,Monterrey,,MARIO.GARCIA@OMNIONMX.COM,,100
1989,AERONAVES TSM,AERONAVES TSM SA DE CV,Transporte aéreo no regular,251 y más personas,LOMA BONITA,66260,Nuevo León,San Pedro Garza García,,GAMARO@AERONAVESTSM.COM,,251
1990,AEROPUERTO INTERNACIONAL GENERAL MARIANO ESCOBEDO,SERVICIOS A LA NAVEGACION EN EL ESPACIO AEREO MEXICANO ,Servicios a la navegación aérea,101 a 250 personas,APODACA NUEVO LEON,66600,Nuevo León,Apodaca,,ENLACESENEAM@SCT.GOB.MX,WWW.SENEAM.GOB.MX,250
1991,AFS TRANSPORTE Y LOGISTICA,AFS TRANSPORTE Y LOGISTICA SC,Otros servicios de intermediación para el transporte de carga,51 a 100 personas,APODACA CENTRO,66600,Nuevo León,Apodaca,,RECURSOSHUMANOS@AFSFORWARDING.COM,AFSFORWARDING.COM.MX,100
1992,AKZENT LOGISTICS SA DE CV,AKZENT LOGISTICS SA DE CV,Servicios de agencias aduanales,51 a 100 personas,VALLE CAMPESTRE,66265,Nuevo León,San Pedro Garza García,,ALBERTO.FLORES@AKZENT.MY,WWW.AKZENT.MX,100
1993,ALSA,AUTO LINEAS SAN ANTONIO SA DE CV,Otro autotransporte foráneo de carga general,251 y más personas,HACIENDA LA ENCARNACION,66633,Nuevo León,Apodaca,,RH@ALSAENLINEA.COM,WWW.ALSAENLINEA.COM,251
1994,ASESA,AEROSERVICIOS ESPECIALIZADOS SA DE CV,Transporte aéreo no regular,251 y más personas,DEL VALLE,66220,Nuevo León,San Pedro Garza García,,INFO-ASESA@GRUPOLOMEX.COM,WWW.ASESA.COM.MX,251
1995,AUTO EXPRESS LA SILLA,AUTO EXPRESS LA SILLA SA DE CV,Otro autotransporte foráneo de carga general,51 a 100 personas,MULTIPACK,66633,Nuevo León,Apodaca,,PBERNAL@AUTOEXPRESSLASILLA.COM.MX,WWW.AUTOEXPRESSLASILLA.COM.MX,100
1996,"AUTO EXPRESS NOR Y CARIBE, S.A. DE C.V.",AUTO EXPRESS NOR Y CARIBE SA DE CV,Otro autotransporte foráneo de carga especializado,251 y más personas,LA GRANGE,66480,Nuevo León,San Nicolás de los Garza,,FINANZAS@NORYCARIBE.COM,WWW.NORYCARIBE.COM,251
1997,AUTO EXPRESS SERRATO,AUTO EXPRESS SERRATO SA DE CV,Otro autotransporte foráneo de carga general,51 a 100 personas,LA FE,66477,Nuevo León,San Nicolás de los Garza,,AES_ANTONIO@HOTMAIL.COM,,100
1998,AUTO EXPRESS VILLAREAL,AUTO EXPRESS VILLARREAL SA DE CV,Otro autotransporte foráneo de carga general,101 a 250 personas,ZONA CENTRO,66400,Nuevo León,San Nicolás de los Garza,,CONTABILIDAD.MTY@EVISA.COM.MX,WWW.EVISA.COM.MX,250
1999,AUTO FLETES OMEGA,AUTO FLETES OMEGA SA DE CV,Otro autotransporte foráneo de carga general,51 a 100 personas,MOISS SINZ,66613,Nuevo León,Apodaca,,VENTAS@GRUPOOMEGA.COM.MX,WWW.GRUPOOMEGA.COM.MX,100
2000,AUTO LINEAS REGIOMONTANAS,AUTO LINEAS REGIO MONTANAS SA DE CV,Autotransporte foráneo de materiales y residuos peligrosos,251 y más personas,D AZ ORDZ,66480,Nuevo León,San Nicolás de los Garza,,BSALAZAR@ALR.COM.MX,WWW.ALR.COM.MX,251
2001,AUTO LINEAS TAMEZ,AUTO LINEAS TAMEZ SA DE CV,Autotransporte foráneo de productos agrícolas sin refrigeración,51 a 100 personas,HUINALA,66640,Nuevo León,Apodaca,,JORGERDZ@AUTOLINEASTAMEZ.COM,WWW.LINEASTAMEZ.COM.MX,100
2002,AUTO LINEAS TRECA S,AUTO LINEAS TRECA S SA DE CV,Autotransporte foráneo con refrigeración,101 a 250 personas,PEA GUERRA,66490,Nuevo León,San Nicolás de los Garza,,PROVEEDORES@TRECAS.COM.MX,,250
2003,AUTO LIQUIDOS REYNEROS,AUTO LIQUIDOS REYNEROS SA DE CV,Autotransporte foráneo de materiales para la construcción,51 a 100 personas,HACIENDA LOS MORALES,66645,Nuevo León,San Nicolás de los Garza,,RH@REYNEROS.COM,,100
2004,AUTOBUSES AMERICANOS,AUTOBUSES AMERICANOS SA DE CV,Transporte colectivo foráneo de pasajeros de ruta fija,101 a 250 personas,ESTRELLA,,Nuevo León,Monterrey,,dvalenzuela@estrellablanca.com.mx,WWW.AUTOBUSESAMERICANOS.COM.MX,250
2005,AUTOBUSES DEL NORESTE,AUTOBUSES DEL NORESTE SA DE CV,Transporte colectivo foráneo de pasajeros de ruta fija,251 y más personas,INDUSTRIAL,64440,Nuevo León,Monterrey,,AMUNOZ@ODN.COM.MX,WWW.NORESTE.COM.MX,251
2006,AUTOEXPRESS VILLAGON,AUTOEXPRESS VILLAGON SA DE CV,Otro autotransporte foráneo de carga especializado,101 a 250 personas,DIAZ ORDAZ,66480,Nuevo León,San Nicolás de los Garza,,VENTAS@AUTOEXPRESSVILLAGON.MX,,250
2007,AUTOLINEAS VILARREAL,AUTOLINEAS VILARREAL SA DE CV,Otro autotransporte foráneo de carga general,251 y más personas,ZONA CENTRO,66400,Nuevo León,San Nicolás de los Garza,,RECURSOSHUMANOS@AUTOLINEASVILLARREAL.COM.MX,WWW.AUTOLINEASVILLARREAL.COM.MX,251
2008,AUTOTRANSPORTES DE MINERALES GARZA GUTIERREZ SA DE CV,AUTOTRANSPORTES DE MINERALES GARZA GUTIERREZ SA DE CV,Otro autotransporte foráneo de carga general,101 a 250 personas,INDUSTRIAL EL OBISPO,66359,Nuevo León,Santa Catarina,8117086940,OPERACIONES@AUTOTRANSPORTESMGG.COM,WWW.AUTOTRANSPORTESMGG.COM,250
2009,AUTOTRANSPORTES GENERALES DE CARGA TAMEZ,AUTOTRANSPORTES GENERALES DE CARGA TAMEZ SA DE CV,Otro autotransporte foráneo de carga general,51 a 100 personas,COLONIAL LAGRANGE,66490,Nuevo León,San Nicolás de los Garza,,GRISELDA.VALDEZ@TRTAMEZ.COM.MX,WWW.AUTOTRANSPORTESTAMEZ.COM,100
2010,AUTOTRANSPORTES JAG,AUTOTRANSPORTES JAG SA DE CV,Otro autotransporte foráneo de carga general,51 a 100 personas,GONHER,66350,Nuevo León,Santa Catarina,,SGOMEZ@GRUPOGONHER.COM,,100
2011,AUTOTRANSPORTES MONGAR,AUTOTRANSPORTES MONGAR SA DE CV,Transporte colectivo urbano y suburbano de pasajeros en autobuses de ruta fija,51 a 100 personas,CERRO DE LA SILLA,67170,Nuevo León,Guadalupe,,aduran_77@hotmail.com,,100
2012,AUTOTRANSPORTES MONGAR,UNION DE PERMISIONARIOS RUTA 103 SC,Transporte colectivo urbano y suburbano de pasajeros en autobuses de ruta fija,51 a 100 personas,JARDINES DE GUADALUPE,67100,Nuevo León,Guadalupe,,RUTA103_92@HOTMAIL.COM,,100
2013,BULKMATIC,BULKMATIC ,Otros servicios relacionados con el transporte,51 a 100 personas,VALLE ORIENTE,66269,Nuevo León,San Pedro Garza García,,RECEPCIONISTA@BULKMATIC.COM.MX,WWW.BULKMATIC.COM.MX,100
2014,BULKMATIC DE MEXICO,BULKMATIC DE MEXICO SERVICIOS S DE RL DE CV,Autotransporte foráneo de materiales y residuos peligrosos,101 a 250 personas,VALLE OTE,,Nuevo León,San Pedro Garza García,,VENTAS@BULKMATIC.COM.MX,WWW.BULKMATICDEMEXICO.COM.MX,250
2015,C H ROBINSON DE MEXICO,CH ROBINSON DE MEXICO SA DE CV,Otros servicios de intermediación para el transporte de carga,101 a 250 personas,VALLE ORIENTE,66262,Nuevo León,Monterrey,8183669794,XIMENA.GARZA@CHROBINSON.COM,WWW.CHROBINSON.COM/ES-MX,250
